Reserves,31.39,30.51,28.83,26.94,22.34,17.79,47.38,69.99,29.78,14.88,-1.68,18.64
Borrowings +,0.00,91.13,70.75,99.09,105.42,109.71,91.49,72.79,85.80,98.14,93.36,18.81
Other Liabilities +,120.87,37.03,44.81,22.30,16.15,24.87,22.07,29.11,18.97,17.41,16.03,14.38
Total Liabilities,163.82,170.23,155.96,159.90,155.48,163.94,172.51,183.46,146.12,142.00,119.28,63.40
Fixed Assets +,101.39,98.08,131.45,116.10,112.79,106.23,102.93,96.68,89.42,85.44,79.78,32.37
CWIP,36.14,43.37,2.85,3.13,3.45,3.76,1.29,1.29,1.47,1.71,0.00,0.00
Investments,3.18,3.20,3.33,7.67,7.70,7.74,29.02,60.93,25.60,20.09,16.10,1.88
Other Assets +,23.11,25.58,18.33,33.00,31.54,46.21,39.27,24.56,29.63,34.76,23.40,29.15
Total Assets,163.82,170.23,155.96,159.90,155.48,163.94,172.51,183.46,146.12,142.00,119.28,63.40

--- CASH FLOW ---
,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity +,0.00,1.16,10.86,-15.71,0.72,-12.81,4.68,21.71,6.29,7.75,10.63,-1.09
Cash from Investing Activity +,0.00,-11.94,-2.22,-0.26,-3.45,-0.34,8.50,3.86,-10.58,-18.54,1.40,50.18
Cash from Financing Activity +,0.00,13.42,-9.92,15.94,3.33,13.22,-14.29,-21.09,7.38,3.47,-11.83,-49.39
Net Cash Flow,0.00,2.64,-1.28,-0.03,0.59,0.08,-1.11,4.47,3.09,-7.32,0.20,-0.30
Free Cash Flow,0.00,-3.96,8.75,-16.24,-2.73,-13.15,7.00,21.69,-1.04,6.43,11.68,-1.09
CFO/OP,0%,8%,65%,-93%,72%,-191%,43%,188%,125%,61%,-933%,-13%

--- RATIOS ---
,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Debtor Days,267.25,162.61,60.89,61.47,306.42,600.77,291.26,76.35,110.03,144.33,98.32,114.25
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,267.25,162.61,60.89,61.47,306.42,600.77,291.26,76.35,110.03,144.33,98.32,114.25
Working Capital Days,-588.39,-86.60,-206.96,-373.93,-963.95,-725.77,-455.75,-78.71,-344.17,-480.57,-985.70,79.89
ROCE %,,12.46%,6.85%,4.53%,0.73%,0.54%,5.35%,3.84%,1.75%,5.95%,-6.22%,4.07%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%,74.70%
Public +,25.30%,25.30%,25.28%,25.29%,25.30%,25.30%,25.30%,25.29%,25.29%,25.30%,25.31%,25.32%
No. of Shareholders,"7,630","7,716","8,314","8,749","9,465","10,940","11,162","11,339","11,539","11,745","11,403","11,232"

--- CAGR BOXES ---




