TTM:,13%

Compounded Profit Growth
10 Years:,31%
5 Years:,9%
3 Years:,26%
TTM:,7%

Stock Price CAGR
10 Years:,30%
5 Years:,19%
3 Years:,9%
1 Year:,-13%

Return on Equity
10 Years:,13%
5 Years:,11%
3 Years:,12%
Last Year:,12%

